shipment_id,customer_id,driver_id,vehicle_id,route_origin_city,route_origin_country,route_dest_city,route_dest_country,distance_km,region,route_type,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weight_kg,cost_usd,fuel_consumed_liters,weather_condition,temperature_celsius,wind_speed_kmh
3172,49,9,30,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-04-10T14:15:00,2023-04-10T14:18:00,2023-04-10T21:00:00,2023-04-10T21:00:00,6.7,6.7,0,False,on_time,2919.86,697.34,183.36,Cloudy,16.6,29.2
3173,90,48,1,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-09-04T17:15:00,2023-09-04T17:23:00,2023-09-04T23:21:48,2023-09-04T23:21:48,5.98,5.98,0,False,on_time,6869.08,901.56,197.05,Cloudy,22.5,58.6
3174,81,3,3,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-09-15T17:45:00,2024-09-15T18:03:00,2024-09-16T21:45:00,2024-09-16T21:45:00,27.7,27.7,0,False,on_time,3355.69,2985.55,769.31,Rain,15.5,5.4
3175,60,18,25,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-09-17T06:30:00,2024-09-17T06:31:00,2024-09-17T12:56:48,2024-09-17T12:56:48,6.43,6.43,0,False,on_time,217.67,382.85,171.34,Cloudy,17.9,6.8
3176,32,36,2,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-01-13T07:15:00,2024-01-13T07:16:00,2024-01-13T18:34:36,2024-01-13T18:34:36,11.31,11.31,0,False,on_time,318.7,558.21,175.09,Cloudy,22.8,72.1
3177,31,40,26,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-12-02T13:30:00,2023-12-02T13:46:00,2023-12-02T21:27:24,2023-12-03T00:15:24,7.69,10.49,168,True,delayed,753.21,427.56,146.81,Fog,5.1,33.7
3178,82,4,19,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-11-30T18:00:00,2023-11-30T18:07:00,2023-12-01T01:20:48,2023-12-01T01:20:48,7.23,7.23,0,False,on_time,2996.8,929.28,143.63,Clear,25.7,10.5
3179,33,30,5,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-04-30T09:30:00,2023-04-30T09:32:00,2023-05-01T08:33:48,2023-05-01T08:33:48,23.03,23.03,0,False,on_time,12894.12,2710.35,478.44,Heavy Rain,12.6,63.1
3180,51,28,6,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-05-06T09:00:00,2023-05-06T09:02:00,2023-05-07T12:50:00,2023-05-07T12:50:00,27.8,27.8,0,False,on_time,8238.26,4198.05,633.33,Rain,11.5,14.5
3181,91,13,30,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-10-09T06:30:00,2024-10-09T06:40:00,2024-10-10T11:55:00,2024-10-10T11:55:00,29.25,29.25,0,False,on_time,1676.92,2939.74,901.63,Cloudy,13.2,62.9
3182,97,23,22,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-10-01T08:45:00,2024-10-01T09:03:00,2024-10-01T17:54:00,2024-10-01T17:54:00,8.85,8.85,0,False,on_time,4268.72,1156.96,217.48,Cloudy,19.2,8.2
3183,65,14,29,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-07-02T09:00:00,2023-07-02T09:06:00,2023-07-03T12:10:48,2023-07-03T14:25:48,27.08,29.33,135,True,delayed,6559.58,3158.12,505.94,Rain,11.6,66.0
3184,55,31,7,London,UK,Berlin,Germany,930,Europe,Road,2023-07-30T15:30:00,2023-07-30T15:47:00,2023-07-31T03:38:00,2023-07-31T04:48:12,11.85,13.02,70,True,delayed,3993.97,1019.92,263.45,Clear,23.6,48.4
3185,64,30,27,Paris,France,Madrid,Spain,1270,Europe,Road,2023-08-01T12:30:00,2023-08-01T12:39:00,2023-08-02T04:27:36,2023-08-02T06:21:36,15.81,17.71,114,True,delayed,3577.73,1666.87,449.51,Cloudy,18.9,64.4
3186,89,22,6,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-07-19T18:00:00,2024-07-19T18:18:00,2024-07-20T15:16:12,2024-07-20T15:16:12,20.97,20.97,0,False,on_time,5152.71,2472.19,438.11,Fog,9.0,64.2
3187,57,18,1,London,UK,Berlin,Germany,930,Europe,Road,2024-09-24T14:45:00,2024-09-24T14:52:00,2024-09-25T01:38:12,2024-09-25T01:38:12,10.77,10.77,0,False,on_time,15502.07,1760.93,250.46,Cloudy,10.1,16.7
3188,24,8,25,Paris,France,Madrid,Spain,1270,Europe,Road,2023-08-16T17:15:00,2023-08-16T17:15:00,2023-08-17T13:22:12,2023-08-17T13:22:12,20.12,20.12,0,False,on_time,540.31,980.32,433.82,Clear,29.3,16.5
3189,61,10,10,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-01-25T18:30:00,2023-01-25T18:43:00,2023-01-27T06:20:48,2023-01-27T06:20:48,35.63,35.63,0,False,on_time,703.56,1892.64,709.16,Clear,15.8,42.5
3190,57,20,30,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-06-14T13:30:00,2023-06-14T13:43:00,2023-06-15T15:41:48,2023-06-15T15:41:48,25.98,25.98,0,False,on_time,3671.65,2178.22,628.25,Clear,22.1,77.8
3191,82,28,25,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-03-01T14:15:00,2023-03-01T14:16:00,2023-03-02T00:34:00,2023-03-02T00:34:00,10.3,10.3,0,False,on_time,409.99,492.81,232.09,Clear,34.9,45.7
3192,71,18,9,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-02-21T16:45:00,2023-02-21T16:57:00,2023-02-22T00:25:48,2023-02-22T00:25:48,7.48,7.48,0,False,on_time,601.72,572.8,172.81,Cloudy,19.4,64.7
3193,46,7,28,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-02-18T13:15:00,2024-02-18T13:28:00,2024-02-19T04:46:00,2024-02-19T04:46:00,15.3,15.3,0,False,on_time,510.6,933.61,289.44,Heavy Rain,8.8,71.3
3194,73,16,18,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-05-31T16:00:00,2024-05-31T16:01:00,2024-06-01T05:20:48,2024-06-01T11:22:00,13.33,19.35,361,True,failed,4993.25,2221.35,351.24,Heavy Rain,10.4,25.0
3195,44,11,12,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-01-24T12:00:00,2023-01-24T12:05:00,2023-01-25T06:38:00,2023-01-25T06:38:00,18.55,18.55,0,False,on_time,2509.28,1645.27,509.09,Cloudy,21.8,79.5
3196,73,46,2,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-05-07T06:00:00,2023-05-07T06:19:00,2023-05-07T15:16:36,2023-05-07T15:46:36,8.96,9.46,30,True,delayed,507.61,582.1,260.27,Clear,20.2,73.1
3197,44,20,17,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-02-15T18:30:00,2023-02-15T18:36:00,2023-02-16T02:25:12,2023-02-16T02:25:12,7.82,7.82,0,False,on_time,1048.19,881.29,202.47,Cloudy,15.7,56.9
3198,33,14,29,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-07-07T07:15:00,2023-07-07T07:15:00,2023-07-08T14:19:48,2023-07-08T14:19:48,31.08,31.08,0,False,on_time,6731.86,3420.15,693.0,Clear,21.0,29.0
3199,14,28,6,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-05-02T16:30:00,2024-05-02T16:47:00,2024-05-03T02:23:00,2024-05-03T07:38:00,9.6,14.85,315,True,failed,187.53,1198.7,202.73,Heavy Rain,6.7,78.2
3200,64,12,27,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-09-04T13:00:00,2023-09-04T13:16:00,2023-09-05T12:37:00,2023-09-05T12:37:00,23.35,23.35,0,False,on_time,2115.07,1617.47,594.43,Rain,9.0,64.0
3201,63,38,10,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-10-13T07:15:00,2024-10-13T07:17:00,2024-10-14T02:09:12,2024-10-14T02:09:12,18.87,18.87,0,False,on_time,249.62,1112.63,589.4,Cloudy,22.6,55.1
3202,51,36,2,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-10-04T13:30:00,2023-10-04T13:33:00,2023-10-05T02:28:48,2023-10-05T05:09:00,12.93,15.6,160,True,delayed,466.3,928.21,365.05,Snow,-1.3,7.9
3203,36,32,3,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-03-21T08:00:00,2024-03-21T08:14:00,2024-03-21T16:40:24,2024-03-21T16:40:24,8.44,8.44,0,False,on_time,2046.95,801.02,198.49,Cloudy,23.5,62.3
3204,98,10,2,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-10-29T12:45:00,2023-10-29T13:00:00,2023-10-30T12:13:12,2023-10-30T12:13:12,23.22,23.22,0,False,on_time,478.22,1148.28,468.03,Cloudy,19.5,28.7
3205,46,40,5,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-11-04T08:30:00,2023-11-04T08:42:00,2023-11-05T05:58:48,2023-11-05T05:58:48,21.28,21.28,0,False,on_time,7336.85,2741.08,500.47,Rain,8.7,39.7
3206,28,47,27,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-03-06T13:30:00,2024-03-06T13:33:00,2024-03-07T21:01:48,2024-03-07T21:01:48,31.48,31.48,0,False,on_time,1280.95,2442.69,512.67,Snow,-3.8,37.9
3207,29,24,6,Paris,France,Madrid,Spain,1270,Europe,Road,2024-11-18T14:15:00,2024-11-18T14:21:00,2024-11-19T04:30:36,2024-11-19T04:30:36,14.16,14.16,0,False,on_time,13370.02,2362.08,432.91,Cloudy,15.9,16.6
3208,13,38,25,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-05-28T17:45:00,2024-05-28T17:58:00,2024-05-29T02:02:48,2024-05-29T02:02:48,8.08,8.08,0,False,on_time,677.13,386.72,161.15,Cloudy,15.6,25.2
3209,59,35,21,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-11-16T09:45:00,2023-11-16T10:03:00,2023-11-16T16:42:36,2023-11-16T17:51:36,6.66,7.81,69,True,delayed,2610.29,886.39,150.93,Clear,22.3,53.6
3210,6,33,26,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-03-21T08:45:00,2023-03-21T09:05:00,2023-03-22T18:14:36,2023-03-22T19:33:48,33.16,34.48,79,True,delayed,801.45,1952.82,756.22,Clear,20.7,63.7
3211,4,14,7,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-03-27T06:00:00,2023-03-27T06:18:00,2023-03-27T14:30:36,2023-03-27T16:31:48,8.21,10.23,121,True,delayed,3533.29,738.65,250.51,Fog,11.4,23.6
3212,100,16,27,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-06-15T10:45:00,2024-06-15T11:00:00,2024-06-17T00:33:00,2024-06-17T00:33:00,37.55,37.55,0,False,on_time,2896.76,3088.62,834.29,Clear,18.1,66.7
3213,13,41,16,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-05-14T11:45:00,2023-05-14T11:46:00,2023-05-15T06:15:24,2023-05-15T06:15:24,18.49,18.49,0,False,on_time,2054.48,1951.88,407.78,Clear,23.2,34.8
3214,57,47,19,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-04-19T06:45:00,2023-04-19T06:57:00,2023-04-20T01:34:12,2023-04-20T01:34:12,18.62,18.62,0,False,on_time,12091.65,1890.21,307.85,Cloudy,17.4,21.0
3215,13,4,6,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-05-31T11:00:00,2023-05-31T11:05:00,2023-05-31T17:04:24,2023-05-31T17:04:24,5.99,5.99,0,False,on_time,2407.98,946.06,165.93,Clear,30.8,23.4
3216,29,5,30,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-11-18T12:30:00,2024-11-18T12:41:00,2024-11-18T22:39:12,2024-11-18T22:39:12,9.97,9.97,0,False,on_time,281.48,740.33,178.48,Cloudy,17.5,41.8
3217,24,14,6,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-02-26T06:15:00,2024-02-26T06:26:00,2024-02-26T13:28:24,2024-02-26T13:28:24,7.04,7.04,0,False,on_time,3119.24,1018.58,204.31,Clear,26.0,59.1
3218,27,11,19,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-10-16T14:45:00,2024-10-16T14:50:00,2024-10-17T07:49:24,2024-10-17T07:49:24,16.99,16.99,0,False,on_time,1001.37,2801.96,522.94,Clear,32.6,17.3
3219,85,23,18,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-06-18T18:15:00,2023-06-18T18:27:00,2023-06-19T03:04:12,2023-06-19T03:04:12,8.62,8.62,0,False,on_time,14703.6,910.84,150.86,Rain,18.9,23.5
3220,61,24,24,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-05-21T13:30:00,2024-05-21T13:37:00,2024-05-22T17:38:48,2024-05-22T17:38:48,28.03,28.03,0,False,on_time,3712.56,3625.16,524.62,Cloudy,20.5,30.9
3221,86,19,18,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-05-25T17:30:00,2024-05-25T17:44:00,2024-05-26T01:36:48,2024-05-26T03:06:48,7.88,9.38,90,True,delayed,2104.21,1257.36,247.98,Cloudy,20.8,73.5
3222,1,19,3,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-06-06T09:30:00,2024-06-06T09:43:00,2024-06-06T20:29:48,2024-06-06T20:29:48,10.78,10.78,0,False,on_time,1777.92,880.94,237.23,Clear,16.5,7.4
3223,27,28,8,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-10-26T10:15:00,2023-10-26T10:22:00,2023-10-26T18:31:36,2023-10-26T20:13:36,8.16,9.86,102,True,delayed,108.76,525.93,172.59,Cloudy,11.9,14.5
3224,47,50,19,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-09-10T13:00:00,2024-09-10T13:05:00,2024-09-11T05:49:24,2024-09-11T05:49:24,16.74,16.74,0,False,on_time,4606.63,2731.42,372.89,Cloudy,19.6,40.2
3225,68,11,22,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-01-06T18:30:00,2024-01-06T18:41:00,2024-01-07T04:15:12,2024-01-07T04:15:12,9.57,9.57,0,False,on_time,14241.94,1117.5,171.23,Cloudy,12.2,62.8
3226,38,21,27,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-09-29T10:00:00,2023-09-29T10:00:00,2023-09-29T16:30:00,2023-09-29T16:30:00,6.5,6.5,0,False,on_time,2062.65,574.96,200.34,Clear,19.3,75.5
3227,33,31,19,Paris,France,Madrid,Spain,1270,Europe,Road,2024-09-16T16:30:00,2024-09-16T16:47:00,2024-09-17T11:41:36,2024-09-17T11:41:36,18.91,18.91,0,False,on_time,12067.77,2357.24,368.84,Cloudy,14.9,6.5
3228,4,49,16,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-12-08T17:00:00,2024-12-08T17:03:00,2024-12-09T03:33:36,2024-12-09T05:24:36,10.51,12.36,111,True,delayed,3239.62,764.18,201.47,Clear,18.0,77.9
3229,69,6,14,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-09-20T10:45:00,2023-09-20T10:51:00,2023-09-20T16:47:24,2023-09-20T16:47:24,5.94,5.94,0,False,on_time,12313.47,979.88,168.73,Clear,24.8,32.7
3230,46,39,22,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-09-28T11:00:00,2024-09-28T11:12:00,2024-09-29T17:31:12,2024-09-29T17:31:12,30.32,30.32,0,False,on_time,10686.84,4048.27,745.68,Cloudy,24.0,58.5
3231,17,16,19,Paris,France,Madrid,Spain,1270,Europe,Road,2023-12-09T13:15:00,2023-12-09T13:34:00,2023-12-10T10:41:48,2023-12-10T10:41:48,21.13,21.13,0,False,on_time,8472.27,2174.14,411.05,Clear,24.6,51.6
3232,50,31,13,Paris,France,Madrid,Spain,1270,Europe,Road,2024-06-13T13:45:00,2024-06-13T13:51:00,2024-06-14T05:44:24,2024-06-14T07:37:12,15.89,17.77,113,True,delayed,437.33,1040.73,476.72,Cloudy,12.9,47.4
3233,29,13,10,London,UK,Berlin,Germany,930,Europe,Road,2023-11-04T11:30:00,2023-11-04T11:48:00,2023-11-05T01:28:12,2023-11-05T01:28:12,13.67,13.67,0,False,on_time,433.71,703.01,303.22,Rain,12.3,78.0
3234,13,35,17,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-06-19T12:15:00,2023-06-19T12:26:00,2023-06-19T20:12:48,2023-06-19T21:35:36,7.78,9.16,83,True,delayed,459.72,783.86,215.42,Clear,18.3,74.6
3235,21,11,29,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-07-10T17:45:00,2024-07-10T17:55:00,2024-07-11T01:34:36,2024-07-11T01:34:36,7.66,7.66,0,False,on_time,11671.26,1148.86,190.89,Heavy Rain,14.8,38.4
3236,66,39,8,Paris,France,Madrid,Spain,1270,Europe,Road,2024-11-12T09:30:00,2024-11-12T09:42:00,2024-11-13T00:43:48,2024-11-13T00:43:48,15.03,15.03,0,False,on_time,833.07,1039.62,398.09,Clear,16.9,39.9
3237,91,36,19,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-05-26T07:00:00,2023-05-26T07:05:00,2023-05-27T00:48:48,2023-05-27T00:48:48,17.73,17.73,0,False,on_time,8046.35,2641.31,520.66,Cloudy,21.6,31.8
3238,63,46,23,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-04-20T06:00:00,2024-04-20T06:10:00,2024-04-20T13:40:36,2024-04-20T13:40:36,7.51,7.51,0,False,on_time,955.86,686.56,136.75,Rain,15.8,36.6
3239,22,25,28,London,UK,Berlin,Germany,930,Europe,Road,2023-01-03T11:15:00,2023-01-03T11:27:00,2023-01-03T22:11:24,2023-01-03T22:11:24,10.74,10.74,0,False,on_time,884.39,700.58,334.36,Cloudy,17.0,48.2
3240,87,6,5,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-05-24T10:45:00,2024-05-24T11:04:00,2024-05-25T10:15:24,2024-05-25T12:56:12,23.19,25.87,161,True,delayed,7678.6,3261.69,504.71,Rain,18.6,17.3
3241,45,5,5,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-07-31T14:45:00,2023-07-31T14:59:00,2023-07-31T23:15:48,2023-07-31T23:15:48,8.28,8.28,0,False,on_time,5264.32,973.57,190.77,Rain,11.7,53.8
3242,59,20,26,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-10-02T18:00:00,2023-10-02T18:08:00,2023-10-03T00:56:36,2023-10-03T00:56:36,6.81,6.81,0,False,on_time,336.41,439.14,209.71,Rain,17.1,53.9
3243,9,1,8,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-11-16T09:30:00,2024-11-16T09:34:00,2024-11-17T17:37:36,2024-11-17T17:37:36,32.06,32.06,0,False,on_time,732.56,1527.56,674.97,Cloudy,22.7,38.8
3244,36,31,30,Paris,France,Madrid,Spain,1270,Europe,Road,2024-02-28T14:30:00,2024-02-28T14:40:00,2024-02-29T11:46:36,2024-02-29T11:46:36,21.11,21.11,0,False,on_time,2612.73,1644.61,347.23,Rain,9.1,73.1
3245,100,49,21,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-04-02T16:45:00,2023-04-02T17:00:00,2023-04-04T01:36:36,2023-04-04T01:36:36,32.61,32.61,0,False,on_time,5699.81,3979.08,700.02,Fog,9.4,36.1
3246,51,8,8,London,UK,Berlin,Germany,930,Europe,Road,2024-02-17T17:45:00,2024-02-17T17:47:00,2024-02-18T05:19:24,2024-02-18T05:19:24,11.54,11.54,0,False,on_time,690.73,677.72,270.21,Cloudy,14.1,5.1
3247,11,27,8,London,UK,Berlin,Germany,930,Europe,Road,2023-07-09T12:30:00,2023-07-09T12:39:00,2023-07-10T01:53:24,2023-07-10T01:53:24,13.24,13.24,0,False,on_time,460.68,731.98,322.11,Clear,30.4,74.6
3248,37,10,28,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-07-17T17:15:00,2023-07-17T17:24:00,2023-07-18T12:35:24,2023-07-18T12:35:24,19.19,19.19,0,False,on_time,120.72,1086.78,373.11,Rain,14.2,51.1
3249,69,30,28,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-02-25T15:30:00,2023-02-25T15:35:00,2023-02-26T13:50:00,2023-02-26T13:50:00,22.25,22.25,0,False,on_time,149.22,1606.68,666.76,Clear,32.3,67.8
3250,38,30,4,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-12-09T09:45:00,2023-12-09T09:45:00,2023-12-10T03:01:12,2023-12-10T03:01:12,17.27,17.27,0,False,on_time,1364.57,1456.18,438.22,Fog,3.6,49.7
3251,40,24,30,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-03-13T16:45:00,2023-03-13T17:05:00,2023-03-14T03:38:00,2023-03-14T06:35:00,10.55,13.5,177,True,delayed,1486.82,791.78,175.73,Rain,9.3,68.2
3252,89,35,2,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-02-11T15:00:00,2024-02-11T15:14:00,2024-02-12T08:30:12,2024-02-12T08:30:12,17.27,17.27,0,False,on_time,98.34,934.02,333.94,Clear,17.4,54.3
3253,97,10,24,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-11-28T13:45:00,2024-11-28T13:48:00,2024-11-28T21:58:48,2024-11-28T21:58:48,8.18,8.18,0,False,on_time,9602.84,1262.3,199.59,Cloudy,10.5,74.8
3254,86,5,15,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-07-16T13:30:00,2024-07-16T13:34:00,2024-07-17T04:13:00,2024-07-17T04:13:00,14.65,14.65,0,False,on_time,630.41,1480.14,375.69,Rain,8.2,55.2
3255,78,41,30,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-11-15T17:45:00,2023-11-15T18:01:00,2023-11-16T03:15:24,2023-11-16T03:15:24,9.24,9.24,0,False,on_time,3496.56,759.39,249.32,Cloudy,16.8,51.6
3256,26,28,21,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-07-04T16:45:00,2024-07-04T16:53:00,2024-07-04T22:47:00,2024-07-04T22:47:00,5.9,5.9,0,False,on_time,14695.96,894.36,187.83,Rain,8.1,63.5
3257,53,20,19,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-03-26T07:30:00,2024-03-26T07:48:00,2024-03-27T19:14:24,2024-03-27T19:14:24,35.44,35.44,0,False,on_time,15891.43,3901.79,892.47,Cloudy,12.9,62.1
3258,77,18,13,Paris,France,Madrid,Spain,1270,Europe,Road,2023-06-05T17:00:00,2023-06-05T17:14:00,2023-06-06T13:43:24,2023-06-06T13:43:24,20.49,20.49,0,False,on_time,527.49,1020.45,330.1,Clear,15.4,17.0
3259,79,15,30,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-10-28T18:45:00,2023-10-28T18:48:00,2023-10-29T02:27:00,2023-10-29T02:27:00,7.65,7.65,0,False,on_time,2486.5,629.56,165.9,Clear,21.5,47.6
3260,71,29,1,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-08-10T16:00:00,2023-08-10T16:20:00,2023-08-11T19:26:00,2023-08-11T19:26:00,27.1,27.1,0,False,on_time,3784.38,3809.86,507.34,Rain,10.7,71.1
3261,17,47,6,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-04-19T14:00:00,2023-04-19T14:18:00,2023-04-19T22:10:12,2023-04-19T22:10:12,7.87,7.87,0,False,on_time,12875.31,1042.87,246.66,Clear,26.9,27.8
3262,34,12,27,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-09-26T06:30:00,2023-09-26T06:40:00,2023-09-26T13:15:24,2023-09-26T13:15:24,6.59,6.59,0,False,on_time,434.59,669.15,181.49,Clear,33.2,42.1
3263,35,30,14,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-12-21T16:00:00,2024-12-21T16:13:00,2024-12-22T00:21:24,2024-12-22T00:21:24,8.14,8.14,0,False,on_time,12671.39,1160.04,165.22,Heavy Rain,11.2,68.3
3264,48,14,29,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-02-21T16:45:00,2023-02-21T16:54:00,2023-02-22T06:27:36,2023-02-22T06:27:36,13.56,13.56,0,False,on_time,4927.44,1896.42,442.14,Fog,6.3,59.2
3265,60,25,25,London,UK,Berlin,Germany,930,Europe,Road,2024-04-22T16:15:00,2024-04-22T16:28:00,2024-04-23T03:23:48,2024-04-23T03:53:48,10.93,11.43,30,True,delayed,616.91,739.36,310.22,Clear,15.6,60.5
3266,31,27,1,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-10-14T16:00:00,2023-10-14T16:15:00,2023-10-15T14:16:48,2023-10-15T14:16:48,22.03,22.03,0,False,on_time,11320.59,2729.96,529.45,Cloudy,20.5,18.2
3267,99,24,28,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-03-02T09:00:00,2023-03-02T09:16:00,2023-03-03T19:05:12,2023-03-03T19:05:12,33.82,33.82,0,False,on_time,781.66,1763.47,725.12,Clear,26.2,37.6
3268,25,36,17,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-09-17T10:45:00,2024-09-17T10:48:00,2024-09-18T13:23:24,2024-09-18T13:23:24,26.59,26.59,0,False,on_time,2438.11,2357.59,726.49,Rain,18.4,74.9
3269,96,10,25,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-03-19T15:00:00,2023-03-19T15:12:00,2023-03-20T22:05:24,2023-03-21T05:59:24,30.89,38.79,474,True,failed,198.27,1470.62,662.79,Snow,-8.4,15.9
3270,54,35,2,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-04-29T06:30:00,2024-04-29T06:35:00,2024-04-29T15:22:24,2024-04-29T15:22:24,8.79,8.79,0,False,on_time,404.18,508.35,232.93,Rain,16.9,60.6
3271,7,38,14,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-10-12T10:15:00,2023-10-12T10:15:00,2023-10-12T18:42:00,2023-10-12T18:42:00,8.45,8.45,0,False,on_time,1923.2,918.39,200.69,Clear,24.5,50.2
3272,89,6,10,London,UK,Berlin,Germany,930,Europe,Road,2024-01-15T07:15:00,2024-01-15T07:26:00,2024-01-15T19:15:12,2024-01-15T19:15:12,11.82,11.82,0,False,on_time,741.41,789.53,267.15,Rain,18.9,20.4
3273,23,20,18,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-08-09T15:45:00,2023-08-09T15:50:00,2023-08-10T13:59:00,2023-08-10T13:59:00,22.15,22.15,0,False,on_time,12993.0,2494.07,591.67,Clear,19.4,25.9
3274,53,15,7,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-04-09T17:15:00,2023-04-09T17:30:00,2023-04-10T00:22:48,2023-04-10T00:22:48,6.88,6.88,0,False,on_time,3208.49,685.08,158.41,Rain,13.2,46.4
3275,26,22,14,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-08-17T11:00:00,2023-08-17T11:10:00,2023-08-17T22:25:36,2023-08-17T22:25:36,11.26,11.26,0,False,on_time,12378.72,1277.96,174.52,Clear,32.9,63.6
